GameId,Blue_Kills,Blue_Assists,Blue_Deaths,Blue_Total_Level,Blue_Total_gold,Blue_first_blood,Blue_first_dragon,Blue_dragon_kills,Blue_first_riftherald,Blue_riftherald_kills,Blue_first_baron,Blue_baron_kills,Blue_first_tower,Blue_tower_destroyed,Blue_first_inhibitor,Blue_inhibitor_destroyed,Red_Kills,Red_Assists,Red_Deaths,Red_Total_Level,Red_Total_gold,Red_first_blood,Red_first_dragon,Red_dragon_kills,Red_first_riftherald,Red_riftherald_kills,Red_first_baron,Red_baron_kills,Red_first_tower,Red_tower_destroyed,Red_first_inhibitor,Red_inhibitor_destroyed,Win
KR_6533360798,27,42,14,67,49453,1,0,1,1,2,1,1,1,9,1,2,14,20,27,60,42652,0,1,2,0,0,0,0,0,1,0,0,1
KR_6540123511,24,51,18,67,46516,1,0,0,0,0,0,0,0,1,0,0,18,17,24,66,50284,0,1,3,1,2,1,1,1,11,1,3,0
KR_6525746399,22,31,32,60,41418,0,1,2,0,0,0,0,0,0,0,0,32,52,22,68,53154,1,0,1,1,2,1,1,1,8,1,2,0
KR_6535777378,30,37,12,66,53587,1,1,2,0,1,1,1,1,10,1,2,12,13,30,56,36341,0,0,0,1,1,0,0,0,0,0,0,1
KR_6533213177,13,14,18,53,33671,0,0,0,0,0,0,0,0,0,0,0,18,27,13,63,49938,1,1,2,1,2,1,1,1,10,1,1,0
KR_6540279715,17,26,9,71,52308,0,1,3,0,0,1,1,1,11,1,3,9,12,17,63,40733,1,0,0,1,2,0,0,0,0,0,0,1
KR_6540374169,17,22,24,62,46834,0,0,0,0,1,0,0,0,3,0,0,24,46,17,71,53776,1,1,2,1,1,1,1,1,7,1,1,0
KR_6536742368,36,78,63,72,52947,0,0,0,0,0,0,0,0,0,0,0,63,174,36,78,60635,1,0,0,0,0,0,0,1,4,1,1,0
KR_6536464950,28,28,20,67,53520,0,0,1,1,2,1,1,1,10,1,2,20,33,28,63,43548,1,1,2,0,0,0,0,0,0,0,0,1
KR_6524966148,27,21,8,50,33600,1,1,1,1,1,0,0,1,2,0,0,8,8,27,43,23182,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541825395,42,41,39,81,67203,1,0,2,0,1,1,2,1,5,0,0,39,77,42,79,68009,0,1,2,1,1,0,0,0,8,1,2,0
KR_6539068151,24,18,9,51,34434,1,1,2,1,1,0,0,1,2,0,0,9,13,24,45,27499,0,0,0,0,0,0,0,0,1,0,0,1
KR_6534931032,55,118,57,88,68668,1,0,0,0,0,0,0,0,2,0,1,57,136,55,89,72407,0,0,0,0,0,0,0,1,4,1,2,0
KR_6534840385,17,27,25,70,49158,1,0,0,0,0,0,0,0,2,0,0,25,32,17,76,57412,0,1,4,1,2,1,1,1,8,1,2,0
KR_6528536003,18,25,35,63,45492,0,0,0,0,0,0,0,1,1,0,0,35,56,18,70,54733,1,1,4,1,2,1,1,0,8,1,2,0
KR_6530646154,23,19,25,67,48233,1,0,0,0,0,0,0,0,2,0,0,25,31,23,71,54723,0,1,3,1,2,1,1,1,9,1,2,0
KR_6536361652,86,186,67,90,84875,1,0,0,0,0,0,0,1,4,1,2,67,173,86,90,81423,0,0,0,0,0,0,0,0,4,0,2,1
KR_6533905355,6,8,20,56,36344,0,0,0,0,0,0,0,1,2,0,0,20,21,6,64,44549,1,1,3,1,2,1,1,0,5,0,0,0
KR_6531738591,5,8,21,57,32962,0,0,0,0,0,0,0,0,0,0,0,21,26,5,65,47441,1,1,2,1,2,1,1,1,9,1,2,0
KR_6525232472,38,73,40,80,66710,1,0,1,1,1,0,0,1,3,0,0,40,70,38,82,72959,0,1,4,0,1,1,1,0,10,1,3,0
KR_6538697535,6,6,27,45,26073,1,0,0,0,0,0,0,0,1,0,0,27,38,6,52,37039,0,1,1,1,2,0,0,1,3,0,0,0
KR_6532746978,49,67,42,81,68797,0,1,4,1,2,1,1,0,8,1,2,42,56,49,78,64667,1,0,0,0,0,0,0,1,4,0,0,1
KR_6532394926,46,80,28,86,76255,1,0,2,1,1,0,1,1,10,1,2,28,46,46,82,70965,0,1,3,0,1,1,1,0,7,0,0,1
KR_6519918189,31,29,1,51,36162,1,0,0,1,1,0,0,1,5,0,0,1,1,31,43,20433,0,1,1,0,0,0,0,0,0,0,0,1
KR_6529049054,8,13,22,47,27785,0,0,0,1,1,0,0,0,1,0,0,22,19,8,51,33921,1,1,2,0,0,0,0,1,2,0,0,0
KR_6541626580,48,117,57,86,65996,0,0,0,0,0,0,0,1,4,0,1,57,134,48,85,66866,1,0,0,0,0,0,0,0,2,1,1,1
KR_6542985726,37,53,20,76,61527,1,0,3,0,1,1,1,0,10,1,2,20,26,37,69,50518,0,1,1,1,1,0,0,1,1,0,0,1
KR_6524398788,18,44,22,71,52184,1,1,1,1,2,0,1,1,2,0,0,22,48,18,75,58664,0,0,2,0,0,1,1,0,9,1,2,0
KR_6537714831,18,37,35,67,48392,1,0,1,1,1,0,0,0,1,0,0,35,60,18,75,59342,0,1,2,0,1,1,1,1,7,1,1,0
KR_6540142329,36,49,32,78,68471,1,0,4,1,2,0,1,1,9,1,2,32,41,36,74,63002,0,1,1,0,0,1,1,0,4,0,0,1
KR_6540128132,57,119,52,85,66716,1,0,0,0,0,0,0,1,4,1,1,52,136,57,81,61728,0,0,0,0,0,0,0,0,1,0,0,1
KR_6537840126,34,41,37,77,59111,1,0,1,0,0,0,0,0,3,0,0,37,42,34,82,70948,0,1,3,1,2,1,2,1,9,1,1,0
KR_6540791581,13,15,38,63,43248,1,1,1,0,0,0,0,0,1,0,0,38,33,13,73,56170,0,0,1,1,2,0,0,1,8,1,1,0
KR_6538000749,21,50,39,48,31553,0,0,0,0,0,0,0,0,0,0,0,39,131,21,55,37126,1,0,0,0,0,0,0,1,2,0,0,0
KR_6540763434,19,19,30,69,56043,1,0,1,1,1,0,0,1,7,0,1,30,58,19,72,54739,0,1,2,0,1,1,1,0,5,1,1,1
KR_6536069332,30,42,20,74,60578,0,1,3,0,1,1,1,1,9,1,1,20,32,30,67,52520,1,0,0,1,1,0,0,0,4,0,0,1
KR_6542565343,26,51,30,57,38413,0,0,0,0,0,0,0,1,3,1,1,30,60,26,56,38208,1,0,0,0,0,0,0,0,0,0,0,1
KR_6542519470,60,163,41,90,74151,1,0,0,0,0,0,0,1,4,1,2,41,104,60,85,68837,0,0,0,0,0,0,0,0,2,0,0,1
KR_6526317557,27,58,16,71,55651,0,1,4,1,2,1,1,1,9,1,2,16,28,27,65,45102,1,0,0,0,0,0,0,0,2,0,0,1
KR_6542968280,8,9,19,44,25183,0,0,0,1,1,0,0,0,1,0,0,19,30,8,49,33188,1,1,2,0,0,0,0,1,2,0,0,0
KR_6513093022,7,4,17,53,31597,1,0,0,0,0,0,0,0,1,0,0,17,19,7,59,40869,0,1,3,1,2,0,0,1,5,0,0,0
KR_6531785249,50,141,35,79,59781,1,0,0,0,0,0,0,1,4,1,2,35,81,50,74,52933,0,0,0,0,0,0,0,0,0,0,0,1
KR_6517172618,33,56,29,79,63790,0,1,4,1,2,1,1,1,10,1,2,29,52,33,74,57553,1,0,0,0,0,0,0,0,4,0,0,1
KR_6481378076,42,59,34,83,66902,1,1,2,1,1,1,2,1,8,1,3,34,38,42,84,68916,0,0,2,0,0,0,0,0,11,0,4,0
KR_6543305904,45,76,45,80,71201,0,1,3,1,1,1,1,1,6,1,1,45,86,45,82,76668,1,0,2,0,1,0,1,0,11,0,2,0
KR_6542933540,31,57,46,85,70979,1,1,3,0,0,0,1,0,4,0,0,46,90,31,84,76643,0,0,1,1,2,1,1,1,10,1,3,0
KR_6540204336,62,162,42,90,80845,1,0,0,0,0,0,0,1,4,1,1,42,96,62,89,73854,0,0,0,0,0,0,0,0,2,0,1,1
KR_6538835940,10,15,27,46,30611,0,0,0,0,0,0,0,0,2,0,0,27,33,10,51,37453,1,1,2,1,2,0,0,1,2,0,0,0
KR_6539601595,35,45,20,63,50333,1,1,2,1,2,0,0,1,5,0,0,20,24,35,59,42443,0,0,0,0,0,0,0,0,2,0,0,1
KR_6542829223,27,37,19,62,43505,1,1,2,1,1,0,0,0,3,0,0,19,23,27,58,41024,0,0,0,0,1,0,0,1,2,0,0,1
KR_6539892108,35,74,33,78,67292,1,1,2,0,1,1,2,0,10,1,1,33,44,35,69,58670,0,0,2,1,1,0,0,1,5,0,0,1
KR_6516797577,25,21,10,60,46188,1,0,1,1,2,0,0,1,9,1,1,10,16,25,54,36373,0,1,2,0,0,0,0,0,3,0,0,1
KR_6514824608,15,5,25,58,39989,0,0,0,0,0,0,0,0,3,0,0,23,25,15,68,50005,1,1,3,1,2,1,1,1,9,1,2,0
KR_6541210123,28,35,26,72,54260,1,0,2,1,2,1,1,1,4,0,0,26,50,28,73,58221,0,1,2,0,0,0,0,0,8,1,1,0
KR_6534701943,22,19,17,67,51979,1,1,3,1,2,0,0,1,8,1,2,17,24,22,63,42491,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541894955,13,9,29,50,31133,1,0,0,0,0,0,0,0,1,0,0,29,31,13,56,37800,0,1,1,1,1,0,0,1,2,0,0,0
KR_6536156365,83,211,74,90,88370,1,0,0,0,0,0,0,1,4,1,2,74,159,83,90,83268,0,0,0,0,0,0,0,0,2,0,1,1
KR_6531727183,20,19,10,69,47943,1,1,3,1,1,0,0,0,4,0,0,10,3,20,64,40687,0,0,0,0,0,0,0,1,3,0,0,1
KR_6520650895,23,42,45,77,65352,0,0,2,1,1,0,0,1,5,0,0,45,63,23,84,73319,1,1,3,0,1,1,2,0,9,1,1,0
KR_6532008395,18,22,20,57,39776,0,1,2,1,1,0,0,0,2,0,0,20,30,18,60,44281,1,0,1,0,1,0,0,1,4,0,0,1
KR_6530078481,41,78,31,71,58131,0,0,2,0,1,1,1,0,6,1,1,31,51,41,64,51802,1,1,1,1,1,0,0,1,2,0,0,1
KR_6542932799,22,63,19,75,58414,0,1,2,0,0,1,1,0,9,1,2,19,38,22,68,50844,1,0,2,1,1,0,0,1,4,0,0,1
KR_6532835953,73,174,59,90,92862,1,0,0,0,0,0,0,1,3,1,3,59,151,73,90,91838,0,0,0,0,0,0,0,0,4,0,2,0
KR_6542892799,49,135,33,77,58039,0,0,0,0,0,0,0,1,4,1,1,33,87,49,70,49618,1,0,0,0,0,0,0,0,0,0,0,1
KR_6539998705,48,80,60,84,63064,0,0,0,0,0,0,0,0,0,0,0,60,143,48,87,67514,1,0,0,0,0,0,0,1,4,1,2,0
KR_6539369632,43,67,25,77,65147,0,0,2,1,2,1,1,1,11,1,4,25,25,43,69,50998,1,1,1,0,0,0,0,0,2,0,0,1
KR_6520227366,41,55,19,74,63809,1,1,3,1,2,1,1,1,9,1,1,19,28,41,64,47257,0,0,0,0,0,0,0,0,1,0,0,1
KR_6533128155,21,30,14,67,51163,1,0,1,1,2,1,1,1,10,1,2,14,18,21,59,39916,0,1,1,0,0,0,0,0,1,0,0,1
KR_6540032595,59,139,80,90,93888,0,0,0,0,0,0,0,0,2,0,1,80,192,59,90,101290,1,0,0,0,0,0,0,1,4,1,2,0
KR_6535185352,29,52,36,83,67801,0,0,3,0,0,0,0,0,5,1,1,36,55,29,86,73971,1,1,2,1,1,1,2,1,8,0,1,0
KR_6524836167,24,39,8,70,50447,0,1,2,0,1,1,1,0,9,1,2,8,12,24,61,38219,1,0,1,1,1,0,0,1,1,0,0,1
KR_6539117792,8,5,19,47,25933,1,0,0,0,0,0,0,0,1,0,0,19,12,8,49,32496,0,1,2,1,1,0,0,1,2,0,0,0
KR_6524450065,53,159,35,83,63706,1,0,0,0,0,0,0,0,4,1,1,35,91,53,79,60078,0,0,0,0,0,0,0,1,3,0,1,1
KR_6541380841,20,31,13,53,38230,1,0,1,1,1,0,0,1,1,0,0,13,22,20,49,33219,0,1,1,0,1,0,0,0,2,0,0,1
KR_6533278159,40,52,15,65,52680,0,1,1,1,1,0,0,1,9,1,2,15,23,40,57,41578,1,0,2,0,1,0,0,0,2,0,0,1
KR_6523304649,11,10,30,51,31839,0,0,0,1,1,0,0,0,0,0,0,30,30,11,60,42527,1,1,2,0,1,0,0,1,5,0,0,0
KR_6536067468,46,62,28,81,67907,0,1,4,1,2,1,2,1,8,1,1,28,37,46,68,53489,1,0,0,0,0,0,0,0,3,0,0,1
KR_6531647716,16,18,10,58,39286,0,1,2,0,1,0,0,1,4,0,0,10,10,16,53,33909,1,0,0,1,1,0,0,0,2,0,0,1
KR_6538775613,23,43,20,62,44426,0,0,0,1,1,1,1,1,4,0,0,20,38,23,58,38696,1,1,2,0,1,0,0,0,2,0,0,1
KR_6537417630,38,60,31,68,57128,1,0,2,0,1,1,1,1,8,1,1,31,51,38,63,48229,0,1,1,1,1,0,0,0,1,0,0,1
KR_6540873694,36,47,23,73,59308,1,1,2,0,0,1,1,0,7,0,1,23,31,36,64,53702,0,0,2,1,2,0,0,1,7,1,1,1
KR_6518881241,11,15,21,49,32104,1,1,1,0,1,0,0,0,1,0,0,21,39,11,54,36364,0,0,1,1,1,0,0,1,2,0,0,0
KR_6541467722,70,126,85,90,84860,0,0,0,0,0,0,0,1,4,1,2,85,217,70,90,86886,1,0,0,0,0,0,0,0,2,0,0,1
KR_6524564646,95,255,83,90,113652,1,0,0,0,0,0,0,0,4,0,2,83,211,95,90,108786,0,0,0,0,0,0,0,1,2,1,2,1
KR_6532309360,71,184,33,89,73068,1,0,0,0,0,0,0,1,4,1,2,33,69,71,81,62187,0,0,0,0,0,0,0,0,0,0,0,1
KR_6523183684,33,73,49,63,45575,1,0,0,0,0,0,0,0,0,0,0,49,134,33,72,52092,0,0,0,0,0,0,0,1,4,1,1,0
KR_6535859446,72,177,65,90,80986,1,0,0,0,0,0,0,0,2,0,0,65,148,72,90,79669,0,0,0,0,0,0,0,1,4,1,2,0
KR_6534086048,16,22,26,71,53856,0,1,2,0,0,0,0,1,3,0,0,26,48,16,75,60917,1,0,2,1,1,1,1,0,10,1,2,0
KR_6540005016,74,114,71,90,79934,0,0,0,0,0,0,0,1,4,1,2,71,145,74,90,75741,1,0,0,0,0,0,0,0,0,0,0,1
KR_6542207231,17,17,29,68,49527,0,0,0,0,0,0,0,0,2,0,0,29,32,17,73,57956,1,1,4,1,2,0,0,1,8,1,1,0
KR_6529320306,15,17,5,60,41097,0,1,2,1,2,0,0,1,5,0,0,5,6,15,55,31438,1,0,0,0,0,0,0,0,0,0,0,1
KR_6539890466,33,55,22,75,59916,1,1,3,0,1,1,1,1,7,1,1,22,42,33,67,51180,0,0,1,1,1,0,0,0,2,0,0,1
KR_6530706680,36,90,26,82,69028,0,1,2,0,1,0,1,0,5,1,1,26,54,36,79,67248,1,0,3,1,1,1,1,1,5,0,0,1
KR_6528827863,8,14,21,54,35071,0,0,1,0,0,0,0,0,0,0,0,21,52,8,65,47380,1,1,2,1,2,1,1,1,7,1,1,0
KR_6539935763,35,33,26,61,48344,1,1,2,1,2,0,0,1,4,0,0,26,26,35,59,42684,0,0,0,0,0,0,0,0,3,0,0,1
KR_6514703622,30,30,12,75,59474,1,1,3,0,1,1,2,1,11,1,4,12,10,30,68,46631,0,0,0,1,1,0,0,0,1,0,0,1
KR_6532928364,12,10,23,43,26665,0,0,0,1,1,0,0,0,1,0,0,23,20,12,50,35829,1,1,2,0,0,0,0,1,4,0,0,0
KR_6525452506,34,53,16,73,59103,1,0,2,1,1,1,1,0,7,1,1,16,31,34,67,52194,0,1,1,0,1,0,0,1,6,0,0,1
KR_6509732135,26,46,31,82,72926,0,0,1,1,1,1,1,0,11,1,3,31,54,26,82,71425,1,1,4,0,1,0,1,1,3,0,0,1
KR_6515968009,8,8,20,51,30246,0,0,0,1,1,0,0,0,0,0,0,20,34,8,58,41866,1,1,3,0,1,0,0,1,5,0,0,0
KR_6536006896,40,93,43,76,54850,0,0,0,0,0,0,0,1,2,0,0,43,99,40,74,55364,1,0,0,0,0,0,0,0,1,0,0,1
KR_6524798721,17,23,8,50,32636,1,1,2,0,1,0,0,1,1,0,0,8,4,17,46,24904,0,0,0,1,1,0,0,0,0,0,0,1
KR_6541821430,23,42,30,64,46613,0,0,0,0,0,0,0,0,2,0,0,30,64,23,70,56404,1,1,3,1,2,1,1,1,9,1,1,0
KR_6539858215,5,5,21,51,30178,0,0,0,0,0,0,0,0,1,0,0,21,33,5,58,43947,1,1,2,1,2,0,0,1,5,0,0,0
KR_6539446874,14,17,34,61,40015,1,1,1,0,0,0,0,0,2,0,0,34,45,14,70,55192,0,0,1,1,2,1,1,1,8,1,1,0
KR_6534222874,12,9,19,55,35684,1,0,1,1,2,0,0,0,3,0,0,19,23,12,58,39913,0,1,2,0,0,0,0,1,3,0,0,0
KR_6540420867,19,24,3,52,35502,1,1,2,1,1,0,0,1,3,0,0,3,3,19,46,22518,0,0,0,0,0,0,0,0,0,0,0,1
KR_6534472653,19,14,38,61,40114,1,1,1,0,0,0,0,0,2,0,0,38,45,19,68,53559,0,0,1,1,2,1,1,1,9,1,1,0
KR_6539572874,86,222,83,90,96998,0,0,0,0,0,0,0,0,4,1,3,83,220,86,90,94310,1,0,0,0,0,0,0,1,2,0,1,1
KR_6538680863,22,36,44,63,43133,0,0,0,0,0,0,0,0,0,0,0,44,48,22,73,61193,1,1,3,1,2,1,1,1,10,1,2,0
KR_6539156074,25,35,16,66,50427,0,1,2,1,2,1,1,1,7,1,1,16,16,25,58,41933,1,0,1,0,0,0,0,0,2,0,0,1
KR_6540490898,13,22,21,58,41635,1,0,1,1,2,0,0,1,2,0,0,21,33,13,64,46587,0,1,2,0,0,1,1,0,7,1,1,0
KR_6540148953,12,10,27,46,28500,0,0,0,0,0,0,0,0,1,0,0,27,28,12,49,37898,1,1,2,1,1,0,0,1,4,0,0,0
KR_6532409860,27,37,15,71,55768,1,0,2,1,1,1,1,1,8,1,1,15,20,27,65,43001,0,1,2,0,0,0,0,0,0,0,0,1
KR_6538979445,34,49,38,79,68933,0,0,2,1,2,0,1,1,10,0,2,38,58,34,75,63016,1,1,2,0,0,1,1,0,9,1,2,1
KR_6524615382,50,146,41,73,54061,0,0,0,0,0,0,0,1,2,1,1,41,108,50,69,50708,1,0,0,0,0,0,0,0,1,0,0,1
KR_6542650523,46,56,34,86,78193,1,1,4,0,1,0,0,0,8,0,1,34,48,46,85,76667,0,0,2,1,1,1,3,1,6,1,1,1
KR_6532386613,12,14,21,44,27735,0,0,0,0,0,0,0,0,0,0,0,21,21,12,47,31608,1,1,2,1,1,0,0,1,1,0,0,0
KR_6541604847,15,20,37,49,34129,1,0,0,1,1,0,0,1,1,0,0,37,49,16,62,50369,0,1,2,0,1,0,0,0,10,1,2,0
KR_6527468469,28,46,18,77,64339,0,1,4,1,2,1,2,1,11,1,4,18,24,28,69,55299,1,0,0,0,0,0,0,0,5,0,0,1
KR_6534817667,48,52,21,80,65725,1,1,3,1,1,0,0,1,11,1,3,21,14,48,73,54159,0,0,0,0,0,0,0,0,3,0,0,1
KR_6539241304,5,6,17,44,23369,0,0,0,0,0,0,0,0,0,0,0,17,16,5,49,32188,1,1,1,1,1,0,0,1,3,0,0,0
KR_6532495326,35,63,21,66,53816,1,1,2,1,2,1,1,1,8,1,1,21,34,35,58,42582,0,0,1,0,0,0,0,0,3,0,0,1
KR_6541444587,39,45,50,69,58362,1,1,1,0,1,0,0,1,3,0,0,50,74,39,80,69366,0,0,3,1,1,1,1,0,9,1,2,0
KR_6541950240,27,45,13,59,42795,0,1,1,1,2,0,0,0,4,0,0,13,18,27,54,35843,1,0,1,0,0,0,0,1,3,0,0,1
KR_6543316959,40,52,29,70,58134,1,1,2,1,1,0,0,1,8,1,1,29,34,40,64,48730,0,0,0,0,1,0,0,0,5,0,0,1
KR_6540828552,28,59,20,64,44232,1,0,0,0,0,0,0,1,2,1,1,20,37,28,62,42680,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540182226,37,81,64,84,67092,1,0,0,0,0,0,0,1,3,0,1,64,189,37,90,74296,0,0,0,0,0,0,0,0,4,1,1,0
KR_6539950989,19,23,11,56,40992,1,1,2,1,2,0,0,1,5,0,0,11,12,19,52,31088,0,0,0,0,0,0,0,0,0,0,0,1
KR_6516160013,53,70,43,87,81288,1,1,5,1,1,1,1,1,11,1,2,43,81,53,85,74262,0,0,0,0,0,0,1,0,2,0,0,1
KR_6528207621,15,22,37,64,44699,0,0,0,1,1,0,0,0,3,0,0,37,49,15,68,53515,1,1,3,0,1,0,0,1,7,1,1,0
KR_6540003667,33,54,19,81,67436,0,1,4,0,0,1,1,0,10,1,1,19,21,33,72,56053,1,0,0,1,2,0,0,1,4,0,0,1
KR_6542511028,72,127,68,90,79883,0,0,0,0,0,0,0,1,4,1,1,68,148,72,90,76086,1,0,0,0,0,0,0,0,1,0,0,1
KR_6538530397,62,120,37,86,65362,1,0,0,0,0,0,0,1,4,1,1,37,74,62,78,56445,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541124233,27,29,6,57,40773,0,1,1,0,0,0,0,1,5,0,0,6,3,27,46,26712,1,0,1,1,1,0,0,0,0,0,0,1
KR_6528293582,26,37,32,67,47189,1,0,0,0,0,0,0,0,2,0,0,32,31,26,72,57988,0,1,3,1,2,1,1,1,10,1,1,0
KR_6518592184,25,23,43,69,56260,1,1,1,1,1,0,0,1,4,0,0,43,46,25,77,61411,0,0,3,0,1,1,1,0,8,1,1,0
KR_6531918776,14,16,0,40,28979,1,0,0,1,1,0,0,1,7,1,1,0,0,14,27,12482,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540682300,19,28,28,57,43232,1,1,2,0,0,0,0,0,3,0,0,28,38,19,66,48986,0,0,1,1,2,1,1,1,6,0,0,0
KR_6541561616,24,38,18,64,47572,0,0,1,1,2,0,0,1,7,1,1,18,17,24,59,41795,1,1,2,0,0,0,0,0,1,0,0,1
KR_6538324356,12,9,28,64,45062,1,1,3,1,1,0,0,0,2,0,0,28,54,12,71,57635,0,0,1,0,1,1,1,1,11,1,3,0
KR_6542001206,9,9,24,56,34109,1,1,1,0,0,0,0,0,0,0,0,24,27,9,65,47439,0,0,2,1,2,0,0,1,9,1,2,0
KR_6535235235,50,42,48,87,77281,0,1,3,1,2,0,1,1,11,1,3,48,78,50,82,69974,1,0,0,0,0,1,1,0,3,0,0,1
KR_6536284675,32,33,49,64,46522,1,0,0,0,0,0,0,0,1,0,0,49,40,32,68,56757,0,1,2,1,1,0,0,1,10,1,2,0
KR_6542949072,12,11,24,55,33829,0,1,1,0,0,0,0,0,1,0,0,24,37,12,60,42876,1,0,1,1,2,0,0,1,5,0,0,0
KR_6535197633,39,77,46,83,68847,1,0,1,1,1,0,0,0,3,0,0,46,72,39,86,77220,0,1,3,0,1,1,2,1,10,1,3,0
KR_6542924274,38,36,26,85,74934,1,0,2,1,2,1,2,1,11,1,3,26,31,38,80,62703,0,1,2,0,0,0,0,0,2,0,0,1
KR_6534544453,13,12,3,55,39529,1,0,1,1,2,0,0,1,7,0,0,3,4,13,50,25364,0,1,1,0,0,0,0,0,0,0,0,1
KR_6536859815,63,122,61,90,74158,1,0,0,0,0,0,0,0,2,0,0,61,133,63,90,76226,0,0,0,0,0,0,0,1,4,1,2,0
KR_6540732157,18,16,31,59,42965,0,0,0,0,1,0,0,0,3,0,0,31,32,18,70,54841,1,1,3,1,1,1,1,1,6,1,1,0
KR_6540441042,24,33,12,50,37816,0,1,2,0,0,0,0,1,4,0,0,12,13,24,44,28326,1,0,0,1,1,0,0,0,0,0,0,1
KR_6534059860,30,42,31,81,65605,0,1,3,1,1,0,0,1,4,0,0,31,42,30,79,68996,1,0,1,0,1,1,1,0,9,1,2,0
KR_6535900633,40,62,44,76,65630,0,0,1,1,1,1,1,1,6,0,0,44,68,40,82,69122,1,1,4,0,1,0,1,0,8,1,1,0
KR_6518084831,14,22,6,47,30288,1,1,2,1,1,0,0,1,3,0,0,6,5,14,45,22862,0,0,0,0,0,0,0,0,0,0,0,1
KR_6535962413,36,46,50,85,73575,0,0,2,1,2,0,0,1,5,0,0,50,87,36,90,86501,1,1,4,0,0,1,3,0,10,1,2,0
KR_6537125228,35,51,40,65,51937,1,1,2,0,1,0,0,0,3,0,0,40,70,35,71,58134,0,0,1,1,1,1,1,1,8,1,1,0
KR_6513672757,23,13,17,56,40039,1,1,1,0,0,0,0,1,4,0,0,17,5,23,48,30250,0,0,0,0,0,0,0,0,0,0,0,1
KR_6531924437,15,17,12,55,34681,0,1,2,1,2,0,0,0,2,0,0,12,16,15,51,35020,1,0,0,0,0,0,0,1,3,0,0,1
KR_6535493295,7,7,22,43,24950,0,0,0,0,0,0,0,0,0,0,0,22,23,7,49,34373,1,1,1,1,1,0,0,1,3,0,0,0
KR_6529427052,17,20,26,69,50720,1,1,1,0,0,0,1,0,3,0,0,26,45,17,74,59141,0,0,3,1,2,1,1,1,10,1,2,0
KR_6539476358,7,6,27,44,24693,0,0,0,0,0,0,0,0,0,0,0,27,25,7,52,35904,1,1,1,1,1,0,0,1,2,0,0,0
KR_6533338427,64,157,51,90,69748,0,0,0,0,0,0,0,0,0,0,0,51,87,64,90,72518,1,0,0,0,0,0,0,1,4,1,1,0
KR_6532090287,24,40,37,66,49875,0,0,1,1,2,0,0,0,3,0,0,37,63,24,75,59931,1,1,3,0,0,1,1,1,8,1,1,0
KR_6534032703,9,8,20,48,27347,0,1,1,1,1,0,0,0,0,0,0,20,23,9,51,34615,1,0,0,0,0,0,0,1,4,0,0,0
KR_6536025125,33,33,38,79,67002,1,1,4,0,1,1,1,1,8,0,0,38,64,33,83,67033,0,0,1,1,1,0,1,0,7,1,1,0
KR_6534474522,79,172,85,90,92158,0,0,0,0,0,0,0,1,2,1,2,85,143,79,90,99829,1,0,0,0,0,0,0,0,4,0,1,0
KR_6540008222,72,176,65,90,78527,0,0,0,0,0,0,0,0,1,0,0,65,126,72,90,82704,1,0,0,0,0,0,0,1,4,1,1,0
KR_6520110414,25,24,31,58,44207,1,0,0,1,2,0,0,1,2,0,0,31,53,25,67,54353,0,1,2,0,0,1,1,0,10,1,2,0
KR_6536136758,51,115,50,86,67451,1,0,0,0,0,0,0,1,1,0,0,50,110,51,90,69645,0,0,0,0,0,0,0,0,4,1,1,0
KR_6525338878,26,38,43,79,69613,0,0,3,1,2,0,0,1,5,0,0,43,82,26,85,74273,1,1,3,0,0,1,2,0,9,1,1,0
KR_6534047836,49,106,31,73,53425,1,0,0,0,0,0,0,1,2,1,1,31,81,49,66,47030,0,0,0,0,0,0,0,0,0,0,0,1
KR_6542418345,56,129,47,87,66326,1,0,0,0,0,0,0,1,2,0,0,47,107,56,87,66993,0,0,0,0,0,0,0,0,4,1,1,0
KR_6540126092,34,61,25,73,60658,1,0,1,1,2,1,1,1,9,1,1,25,47,34,65,46288,0,1,2,0,0,0,0,0,1,0,0,1
KR_6539058730,18,23,25,58,40879,1,0,0,0,1,0,0,1,1,0,0,25,50,18,67,50422,0,1,2,1,1,1,1,0,8,1,1,0
KR_6531810397,91,230,73,90,91703,1,0,0,0,0,0,0,1,4,0,2,73,135,91,90,84287,0,0,0,0,0,0,0,0,2,1,2,1
KR_6540844328,14,11,7,53,31343,1,1,2,0,0,0,0,0,1,0,0,7,5,14,52,30574,0,0,0,1,2,0,0,1,2,0,0,1
KR_6523758617,12,20,20,43,27051,0,0,0,0,0,0,0,0,0,0,0,20,32,12,47,34787,1,1,1,1,1,0,0,1,3,0,0,0
KR_6536605817,7,6,18,43,25975,0,0,0,0,0,0,0,0,0,0,0,18,30,7,48,30509,1,1,1,1,1,0,0,1,1,0,0,0
KR_6541129821,17,17,15,41,26736,1,1,1,0,0,0,0,0,0,0,0,15,17,17,47,30219,0,0,0,1,1,0,0,1,2,0,0,0
